id,nume,post,iesiri_din_poarta,plonjari,goluri_primite,minute_jucate,boxari,parade,pase_gol,sanse_create,goluri,precizie_pase,suturi,suturi_blocate,precizie_suturi,centrari,pase_cheie,mingi_profunzime,pase,dueluri_aeriene_pierdute,dueluri_aeriene_castigate,degajari,deposedat,driblinguri_incercate,driblinguri_reusite,dueluri_pierdute,dueluri_castigate,faulturi,interceptii,recuperari,deposedari_incercate,deposedari_reusite,faultat,cartonase_galbene,cartonase_rosii,rating
264842,Alessandro Florenzi,fundas,0,0,0,84,0,0,0,1,0,75,2,0,0,4,2,5,28,2,0,3,0,0,0,4,2,1,2,4,1,1,1,0,0,6.2
177503,Gabriel Paulista,fundas,0,0,0,90,0,0,0,0,0,82,0,0,0,0,0,6,68,1,2,6,0,1,1,1,8,1,0,4,1,0,4,0,0,6.5
561198,Mouctar Diakhaby,fundas,0,0,0,90,0,0,0,0,0,90,0,0,0,0,1,4,59,2,1,4,0,1,1,3,3,1,0,3,1,0,0,1,0,6.1
160844,Jaume Costa,fundas,0,0,0,90,0,0,0,0,0,91,0,0,0,3,0,5,57,1,1,3,0,0,0,1,2,0,3,4,0,0,1,0,0,5.3
881771,Ferran Torres,mijlocas,0,0,0,62,0,0,0,0,0,73,0,0,0,6,0,0,15,1,1,0,1,0,0,3,1,0,1,3,0,0,0,0,0,5.6
75307,Daniel Parejo,mijlocas,0,0,0,84,0,0,0,0,0,88,0,0,0,3,0,10,59,1,1,0,1,5,5,2,7,0,0,6,1,1,0,0,0,6.7
214972,Geoffrey Kondogbia,mijlocas,0,0,0,90,0,0,0,0,0,88,0,0,0,0,0,2,49,3,3,2,1,1,1,8,9,2,3,8,3,3,2,0,0,5.9
536455,Goncalo Guedes,mijlocas,0,0,0,62,0,0,0,0,0,74,1,0,100,2,1,1,23,2,0,0,0,1,0,7,2,1,0,4,2,2,0,0,0,5.8
687700,Maximiliano Gomez,atacant,0,0,0,74,0,0,0,0,0,58,4,0,0,0,1,1,19,3,5,0,0,1,1,4,8,2,0,2,0,0,2,0,0,6.5
193869,Rodrigo,atacant,0,0,0,90,0,0,0,0,0,86,2,0,0,3,1,1,21,2,2,1,0,1,0,6,3,0,1,2,0,0,1,0,0,5.9
639384,Toni Villa,mijlocas,0,0,0,16,0,0,0,0,0,67,0,0,0,0,0,1,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,5.9
638120,Sergi Guardiola,atacant,0,0,0,27,0,0,0,0,0,73,1,0,0,0,0,0,11,1,0,0,1,2,2,4,4,2,0,1,0,0,2,0,0,6.6
213684,Jordi Masip,portar,0,2,0,90,0,3,0,0,0,0,0,0,0,0,0,19,22,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,8
114670,Antonito,fundas,0,0,0,90,0,0,0,0,0,81,0,0,0,3,2,3,27,0,0,3,0,1,1,3,4,2,1,6,3,2,0,0,0,7.4
167623,Kiko,fundas,0,0,0,90,0,0,0,0,0,85,1,0,0,0,0,3,39,2,1,2,0,0,0,3,2,2,3,7,1,1,0,0,0,6.9
938247,Mohammed Salisu,fundas,0,0,0,90,0,0,0,0,0,91,0,0,0,0,0,1,35,0,2,6,0,0,0,1,3,1,1,4,0,0,1,0,0,7
406257,Nacho Martinez,fundas,0,0,0,90,0,0,0,0,0,78,0,0,0,8,2,10,49,0,0,1,0,1,1,1,2,1,0,6,1,1,0,0,0,7.3
166111,Michel Herrero,mijlocas,0,0,0,84,0,0,0,0,0,86,1,0,100,6,0,6,49,1,1,1,0,0,0,3,3,1,1,11,2,0,0,1,0,6.8
639144,Rubén Alcaraz,mijlocas,0,0,0,90,0,0,0,0,0,91,3,1,0,2,2,10,43,0,1,2,0,1,1,0,7,0,2,5,2,1,3,0,0,7.8
407786,Pablo Hervias,mijlocas,0,0,0,74,0,0,0,0,0,85,2,1,0,7,0,0,20,0,0,0,1,3,2,3,4,0,0,3,0,0,2,0,0,6.6
359198,Oscar Plano,mijlocas,0,0,0,90,0,0,0,0,0,94,2,0,0,0,2,1,31,3,2,2,0,2,1,7,6,0,0,2,2,1,1,0,0,7
730472,Waldo Rubio,atacant,0,0,0,63,0,0,0,0,0,80,0,0,0,4,2,3,25,0,0,0,2,5,3,5,5,1,1,4,2,1,0,1,0,6.7
464486,Enes Ünal,atacant,0,0,0,90,0,0,0,0,0,68,3,0,67,0,0,2,25,3,7,1,3,1,0,8,9,0,0,1,0,0,2,0,0,5.8
805352,Unai Nunez,fundas,0,0,0,69,0,0,0,0,0,94,0,0,0,0,0,4,33,1,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,5.9
616545,Mikel Vesga,mijlocas,0,0,0,27,0,0,0,0,0,89,1,1,0,1,0,4,19,0,1,0,0,0,0,1,1,0,2,2,0,0,0,0,0,6
950545,Oihan Sancet,mijlocas,0,0,0,12,0,0,0,0,0,88,0,0,0,0,0,0,8,0,0,0,0,3,2,2,2,0,0,4,0,0,0,0,0,6
670031,Asier Villalibre,atacant,0,0,0,12,0,0,0,0,0,67,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
181297,Oscar de Marcos,atacant,0,0,0,27,0,0,0,0,0,80,1,0,0,0,0,0,5,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,5.8
660625,Unai Simon,portar,0,2,0,90,0,3,0,0,0,0,0,0,0,0,0,18,25,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6.4
449492,Ander Capa,fundas,0,0,0,90,0,0,0,0,0,84,0,0,0,1,1,2,37,0,3,1,1,3,2,3,7,1,0,3,2,1,0,0,0,6.8
639450,Yeray Álvarez,fundas,0,0,0,21,0,0,0,0,0,71,0,0,0,0,0,2,7,0,0,2,0,0,0,0,2,0,0,1,2,1,0,0,0,6.4
282676,Inigo Martinez,fundas,0,0,0,90,0,0,0,0,0,85,0,0,0,1,0,9,52,0,3,5,0,1,1,0,7,0,0,3,3,1,0,0,0,6.9
80295,Yuri Berchiche,fundas,0,0,0,90,0,0,0,0,0,79,0,0,0,7,0,2,48,0,0,0,1,3,2,5,6,1,0,8,4,3,0,1,0,6.7
571615,Unai Lopez,mijlocas,0,0,0,63,0,0,0,0,0,94,1,0,0,4,2,5,35,0,1,0,1,1,1,5,6,4,2,5,3,1,1,0,0,7
433311,Dani Garcia,mijlocas,0,0,0,78,0,0,0,0,0,83,1,1,0,0,0,6,41,0,1,2,0,0,0,2,5,1,0,7,2,1,2,1,0,6.4
179772,Iker Muniain,mijlocas,0,0,0,90,0,0,0,0,0,89,0,0,0,3,2,3,44,1,0,0,1,3,2,5,7,1,1,7,2,1,3,1,0,7
33871,Raul Garcia,mijlocas,0,0,0,90,0,0,0,0,0,57,2,0,50,1,1,1,28,4,6,1,1,2,1,11,9,1,0,2,1,1,1,1,0,6.2
670030,Inigo Cordoba,atacant,0,0,0,63,0,0,0,0,0,84,0,0,0,2,0,0,19,0,1,0,1,1,1,1,3,0,1,4,1,1,0,0,0,6.4
604105,Inaki Williams,atacant,0,0,0,78,0,0,0,0,0,64,1,0,0,1,0,3,14,1,0,0,1,1,0,8,1,4,0,0,0,0,1,0,0,5.1
793876,Renan Lodi,fundas,0,0,0,28,0,0,0,0,0,64,1,0,0,0,0,3,11,0,0,0,0,0,0,1,2,1,1,2,2,0,0,0,0,6.7
432950,Ángel Correa,mijlocas,0,0,0,36,0,0,0,0,0,92,1,0,0,2,2,0,12,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,0,6.3
434325,Thomas,mijlocas,0,0,0,10,0,0,0,0,0,88,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,6.3
213805,Vitolo,mijlocas,0,0,0,35,0,0,0,0,0,90,0,0,0,1,0,2,21,3,1,0,0,0,0,3,5,0,0,3,1,1,3,0,0,6.5
19243,Diego Costa,atacant,0,0,0,28,0,0,0,0,0,75,1,1,0,0,0,0,8,1,1,0,0,0,0,2,1,1,0,1,0,0,0,1,0,6
177126,Jan Oblak,portar,0,0,0,90,1,1,0,0,0,0,0,0,0,0,0,13,24,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,7
191869,Kieran Trippier,fundas,0,0,0,90,0,0,0,0,0,85,0,0,0,3,2,12,59,3,1,3,0,0,0,4,3,0,0,11,2,1,0,0,0,7.3
474589,José Giménez,fundas,0,0,0,90,0,0,0,0,0,85,1,0,0,0,0,13,60,1,2,5,0,0,0,2,4,1,3,4,1,1,1,0,0,7.4
178955,Stefan Savic,fundas,0,0,0,90,0,0,0,0,0,88,0,0,0,0,0,8,60,4,1,1,0,0,0,5,2,1,0,6,1,1,0,0,0,6.6
1052330,Manuel Sánchez,fundas,0,0,0,62,0,0,0,0,0,79,0,0,0,2,1,2,29,0,1,0,1,1,0,9,8,3,1,5,6,4,1,0,0,7
602563,Marcos Llorente,mijlocas,0,0,0,90,0,0,1,1,0,91,1,1,0,0,3,2,34,0,1,0,2,2,1,6,2,0,1,4,0,0,0,0,0,7.5
184533,Koke,mijlocas,0,0,0,90,0,0,0,0,1,89,2,0,50,0,0,4,61,0,1,1,1,0,0,2,7,0,1,5,5,4,1,0,0,8.3
309334,Saul Niguez,mijlocas,0,0,0,80,0,0,0,0,0,89,0,0,0,0,0,1,46,0,0,0,1,0,0,8,2,3,1,5,2,1,0,1,0,6.2
354467,Yannick Carrasco,mijlocas,0,0,0,55,0,0,0,1,0,85,3,2,0,2,2,1,20,0,0,0,3,6,2,8,6,0,1,9,1,1,3,0,0,6.8
794427,Joao Félix,atacant,0,0,0,54,0,0,0,0,0,79,3,1,0,0,1,0,14,0,0,0,1,3,1,5,2,2,2,1,1,0,0,0,0,6.6
213501,Alvaro Morata,atacant,0,0,0,62,0,0,0,2,2,71,2,0,100,0,2,2,14,2,2,1,2,1,1,6,5,2,0,1,1,1,1,0,0,9.1
183462,Hugo Mallo,fundas,0,0,0,28,0,0,0,0,0,63,0,0,0,1,0,5,8,0,0,2,0,0,0,1,4,1,0,3,3,3,1,0,0,6.5
640122,Brais Méndez,mijlocas,0,0,0,36,0,0,0,0,0,64,0,0,0,0,0,1,11,1,2,1,0,1,1,1,4,0,0,1,0,0,1,0,0,6.3
459624,Filip Bradaric,mijlocas,0,0,0,15,0,0,0,0,0,43,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,5.7
434180,Gabriel Fernández,atacant,0,0,0,13,0,0,0,0,0,50,0,0,0,0,0,0,2,1,1,0,1,0,0,4,1,2,0,0,0,0,0,0,0,5.5
428947,Santi Mina,atacant,0,0,0,13,0,0,0,0,0,33,0,0,0,0,0,0,3,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5.5
396526,Rubén Blanco,portar,0,1,0,90,0,2,0,0,0,0,0,0,0,0,0,20,32,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6.1
638734,Kevin Vázquez,fundas,0,0,0,62,0,0,0,0,0,65,0,0,0,0,2,1,17,2,1,1,0,0,0,5,4,2,0,1,1,1,2,1,0,6.7
207793,Nestor Araujo,fundas,0,0,0,90,0,0,0,0,0,78,0,0,0,0,0,6,41,1,2,1,0,0,0,1,2,1,3,4,0,0,0,1,0,6.6
301456,Jeison Murillo,fundas,0,0,0,90,0,0,0,0,0,82,0,0,0,0,1,8,33,5,0,7,0,0,0,6,3,2,4,2,3,2,0,0,0,6.9
390235,Lucas Olaza,fundas,0,0,0,90,0,0,0,0,0,70,1,0,0,3,0,7,33,0,1,0,1,1,1,1,3,0,0,5,1,1,0,0,0,6.5
785511,Fran Beltrán,mijlocas,0,0,0,77,0,0,0,0,0,89,1,0,0,0,0,3,18,0,0,0,0,1,0,2,1,0,0,2,0,0,1,0,0,6.1
214339,Okay Yokuslu,mijlocas,0,0,0,90,0,0,0,0,0,76,0,0,0,1,0,3,29,1,4,5,0,1,1,7,8,4,1,6,1,1,2,1,0,6.8
242469,Rafinha,mijlocas,0,0,0,90,0,0,0,0,0,86,0,0,0,1,0,3,28,3,0,0,1,2,1,10,7,4,1,8,1,1,5,0,0,6
174472,Iago Aspas,atacant,0,0,0,77,0,0,0,0,0,67,0,0,0,0,0,2,18,1,2,0,0,0,0,3,4,1,0,4,0,0,2,1,0,6.3
118508,Fedor Smolov,atacant,0,0,0,54,0,0,0,0,0,77,2,0,0,0,0,0,13,4,1,1,1,1,1,6,4,1,0,1,0,0,2,0,0,6.1
213486,Nolito,atacant,0,0,0,75,0,0,0,0,1,56,1,0,100,1,1,4,25,1,0,1,1,0,0,3,2,1,1,6,1,1,1,0,0,7.4
244136,Fede Vico,mijlocas,0,0,0,24,0,0,0,0,1,67,2,0,50,0,0,3,18,1,1,0,0,0,0,2,1,1,0,3,0,0,0,0,0,6.9
434593,Antonio Puertas,atacant,0,0,0,18,0,0,0,0,0,73,0,0,0,1,1,1,11,0,0,0,2,2,1,3,1,0,0,2,0,0,0,0,0,5.8
361717,Rui Silva,portar,0,0,2,90,1,1,0,0,0,0,0,0,0,0,0,8,18,0,0,1,0,0,0,0,1,0,1,10,1,1,0,0,0,5.8
112207,Victor Diaz,fundas,0,0,0,72,0,0,0,0,0,74,0,0,0,0,0,11,46,0,3,2,0,0,0,1,6,0,0,4,3,1,0,0,0,6.4
640265,Germán Sánchez,fundas,0,0,0,83,0,0,0,0,0,78,0,0,0,0,1,10,49,1,4,1,0,0,0,1,6,0,1,1,1,1,1,0,0,6.5
566425,Domingos Duarte,fundas,0,0,0,90,0,0,0,0,0,73,2,0,0,0,0,15,56,2,5,5,0,1,1,5,8,3,0,4,2,1,1,0,0,6.9
889544,Carlos Neva,fundas,0,0,0,83,0,0,0,1,0,73,0,0,0,5,1,2,22,4,5,2,0,0,0,6,8,2,1,3,1,1,2,0,0,7
785854,Yan Brice Eteki,mijlocas,0,0,0,66,0,0,0,0,0,70,1,0,0,0,0,2,20,0,2,1,1,1,1,3,5,0,1,4,1,1,1,0,0,6.7
730901,Yangel Herrera,mijlocas,0,0,0,90,0,0,0,0,0,74,3,1,0,1,0,4,35,1,4,0,2,0,0,11,9,5,2,4,2,0,3,1,0,6.1
261609,Dimitri Foulquier,fundas,0,0,0,90,0,0,0,0,0,86,0,0,0,3,2,0,42,2,0,0,0,3,2,4,3,1,0,6,0,0,1,1,0,6.9
516854,Carlos Fernández,atacant,0,0,0,90,0,0,0,1,1,81,4,1,50,1,1,2,21,6,2,0,3,4,3,13,10,1,0,2,2,1,3,0,0,7.8
289278,Darwin Machis,atacant,0,0,0,90,0,0,0,0,0,72,1,0,0,15,8,2,18,2,0,0,0,3,0,7,2,3,1,1,0,0,2,0,0,7.2
37506,Roberto Soldado,atacant,0,0,0,90,0,0,0,1,0,63,4,0,25,0,1,1,16,2,3,1,0,0,0,3,4,2,0,0,1,0,0,0,0,6.9
617220,Gonzalo Melero,mijlocas,0,0,0,18,0,0,0,0,0,62,1,0,100,0,0,0,13,1,0,0,1,0,0,4,1,4,0,3,0,0,1,1,0,5.6
303088,Roger,atacant,0,0,0,18,0,0,0,0,0,100,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,6.3
213471,Aitor,portar,0,0,0,90,0,2,0,0,0,0,0,0,0,0,0,9,16,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,5.8
640227,Jorge Miramon,fundas,0,0,0,90,0,0,0,0,0,80,0,0,0,4,2,3,41,0,1,1,0,1,1,1,2,1,2,5,0,0,0,0,0,7.1
303224,Sergio Postigo,fundas,0,0,0,83,0,0,0,0,0,81,0,0,0,0,0,9,32,0,1,5,0,0,0,0,2,0,0,6,0,0,1,1,0,6.6
318526,Ruben Vezo,fundas,0,0,0,90,0,0,0,0,0,79,0,0,0,1,0,12,39,1,2,6,0,1,1,2,5,1,1,6,2,1,0,0,0,7
282471,Carlos Clerc,fundas,0,0,0,90,0,0,0,0,0,82,1,0,100,3,1,2,33,0,1,1,0,1,1,0,6,0,2,4,3,0,1,0,0,7.2
213711,Rubén Rochina,mijlocas,0,0,0,83,0,0,1,1,0,69,2,1,50,3,1,8,36,1,1,0,2,4,2,5,8,0,0,5,4,3,1,0,0,7.6
425985,Nemanja Radoja,mijlocas,0,0,0,90,0,0,0,0,0,91,0,0,0,0,0,8,58,4,4,0,0,2,2,10,10,5,2,6,4,2,0,0,0,6.9
16475,Nikola Vukcevic,mijlocas,0,0,0,72,0,0,0,0,0,96,0,0,0,0,0,1,27,0,0,0,1,0,0,3,3,2,1,5,3,1,0,1,0,6.1
213502,José Campana,mijlocas,0,0,0,90,0,0,0,0,0,77,3,0,0,4,2,3,47,0,4,0,1,1,1,3,11,2,1,8,3,2,3,0,0,7.3
635772,Borja Mayoral,atacant,0,0,0,88,0,0,0,0,0,70,0,0,0,0,0,0,20,2,1,0,0,4,1,5,3,0,0,4,0,0,1,0,0,6.2
477472,José Luis Morales,atacant,0,0,0,72,0,0,0,1,1,83,1,0,100,1,0,0,6,2,1,0,3,1,1,8,2,2,0,1,0,0,0,0,0,6.5
639133,José Arnáiz,mijlocas,0,0,0,81,0,0,0,0,0,79,1,1,0,0,1,1,19,3,1,0,2,1,0,9,5,2,0,2,0,0,4,1,0,5.8
300623,Roberto Torres,mijlocas,0,0,0,21,0,0,0,0,0,50,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.9
384413,Rubén Garcia,mijlocas,0,0,0,20,0,0,0,0,0,58,1,0,100,1,0,0,12,3,2,0,0,0,0,3,2,0,0,3,0,0,0,0,0,5.9
683762,Sergio Herrera,portar,0,0,0,90,0,1,0,0,0,0,0,0,0,0,0,42,46,0,1,1,0,0,0,0,1,0,0,9,0,0,1,0,0,7.3
113318,Facundo Roncaglia,fundas,0,0,0,81,0,0,0,0,0,46,0,0,0,0,0,9,28,3,2,1,0,5,5,5,8,0,1,12,0,0,1,0,0,7.1
231821,Aridane Hernández,fundas,0,0,0,90,0,0,0,0,0,73,0,0,0,0,0,4,22,0,3,7,0,0,0,4,4,4,2,2,1,1,0,1,0,7
173965,Raul Navas,fundas,0,0,0,90,0,0,0,0,0,59,0,0,0,0,0,17,39,4,1,3,0,0,0,6,2,1,2,12,1,0,0,1,0,6.3
688278,Pervis Estupinan,fundas,0,0,0,90,0,0,0,0,0,61,0,0,0,2,0,3,33,1,2,2,1,7,3,9,10,2,1,7,1,0,4,0,0,6.9
574624,Enrique Barja,mijlocas,0,0,0,69,0,0,0,0,0,40,2,0,50,2,0,2,10,1,0,0,0,4,2,5,3,2,0,2,0,0,1,0,0,6.3
198235,Darko Brasanac,mijlocas,0,0,0,90,0,0,0,1,0,53,0,0,0,0,2,3,34,4,4,0,1,3,1,10,7,3,0,5,1,0,1,0,0,6.3
72542,Oier,mijlocas,0,0,0,90,0,0,0,0,0,56,1,0,0,0,0,3,48,3,7,0,0,1,0,5,12,1,1,14,3,0,2,1,0,6.7
188060,Inigo Pérez,mijlocas,0,0,0,81,0,0,0,0,0,64,0,0,0,3,1,5,28,2,2,1,1,0,0,7,5,3,1,6,2,2,2,1,0,6.5
45744,Adrián Lopez,atacant,0,0,0,70,0,0,0,0,0,71,1,1,0,1,1,0,24,9,7,2,3,3,1,14,8,0,0,1,0,0,0,0,0,5.7
724436,Sergio Reguilon,fundas,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,1,1,2,1,0,0,0,0,0,0,0,6.4
574662,Joan Jordán,mijlocas,0,0,0,27,0,0,0,1,0,76,0,0,0,0,1,0,17,0,4,1,2,1,1,4,7,0,1,5,0,0,2,0,0,6.6
178753,Nemanja Gudelj,mijlocas,0,0,0,11,0,0,0,0,0,67,0,0,0,0,0,1,6,1,1,3,0,0,0,2,1,1,0,1,0,0,0,0,0,6.1
280276,Suso,atacant,0,0,0,11,0,0,0,0,0,75,1,0,100,0,0,1,8,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,5.9
788555,Youssef En-Nesyri,atacant,0,0,0,27,0,0,0,0,0,33,0,0,0,0,0,0,9,0,5,1,2,2,0,5,6,1,0,2,0,0,1,0,0,6
156175,Tomas Vaclik,portar,0,0,0,89,1,1,0,0,0,0,0,0,0,0,0,9,31,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,6.5
33991,Jesus Navas,fundas,0,0,0,90,0,0,1,1,0,83,0,0,0,6,2,7,47,1,2,1,0,1,1,2,6,1,1,3,1,1,2,0,0,8.1
570434,Diego Carlos,fundas,0,0,0,90,0,0,0,0,0,92,0,0,0,0,0,9,78,2,5,8,0,0,0,2,6,0,1,5,1,1,1,0,0,7.4
358148,Sergi Gomez,fundas,0,0,0,79,0,0,0,0,0,92,0,0,0,0,0,5,59,5,1,4,0,0,0,6,2,1,1,1,1,1,0,1,0,6.5
108568,Éver Banega,mijlocas,0,0,0,90,0,0,0,0,0,78,0,0,0,9,3,16,90,0,1,0,1,4,3,4,6,1,0,4,1,0,1,1,0,7.5
101103,Fernando,mijlocas,0,0,0,90,0,0,0,0,0,88,2,0,50,0,0,4,57,4,3,2,0,0,0,5,6,1,4,4,2,0,1,0,0,7.2
316771,Oliver Torres,mijlocas,0,0,0,63,0,0,0,0,0,90,0,0,0,1,0,5,31,2,1,0,3,0,0,7,3,2,0,2,2,1,0,0,0,5.8
357080,Lucas Ocampos,atacant,0,0,0,90,0,0,0,1,1,89,4,0,25,2,0,1,28,2,4,1,2,3,2,6,8,1,0,3,2,2,0,0,0,8.2
150201,Luuk de Jong,atacant,0,0,0,63,0,0,0,1,0,55,0,0,0,0,1,0,11,4,4,1,1,1,0,6,8,1,0,1,1,0,3,0,0,6.7
522579,Munir El Haddadi,atacant,0,0,0,79,0,0,0,0,0,71,1,1,0,3,0,4,21,1,1,0,3,1,0,6,4,0,0,5,0,0,3,0,0,6
42479,Bruno Soriano,mijlocas,0,0,0,45,0,0,0,0,0,90,0,0,0,0,0,1,39,0,1,0,0,1,0,1,2,0,0,3,1,0,0,0,0,6
268282,Manuel Trigueros,mijlocas,0,0,0,34,0,0,0,0,0,71,1,0,0,1,1,0,17,0,0,0,1,0,0,3,3,1,0,2,2,2,1,0,0,6
166648,Carlos Bacca,atacant,0,0,0,34,0,0,0,0,0,83,1,0,100,0,0,0,6,1,1,0,1,0,0,3,2,0,0,0,0,0,1,0,0,5.6
1127224,Fernando Nino,atacant,0,0,0,20,0,0,0,0,0,78,0,0,0,0,0,0,9,3,0,1,0,0,0,3,0,1,0,3,0,0,0,0,0,5.5
262592,Moi Gomez,atacant,0,0,0,45,0,0,0,0,0,81,0,0,0,1,0,0,27,1,0,0,0,1,0,3,2,1,0,3,1,1,1,0,0,5.8
96623,Sergio Asenjo,portar,0,3,4,90,0,9,0,0,0,0,0,0,0,0,0,10,20,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,6.5
183185,Mario Gaspar,fundas,0,0,0,90,0,0,0,0,0,73,1,0,0,0,0,3,30,0,1,3,0,0,0,1,4,1,0,3,2,0,1,0,0,5
34029,Raul Albiol,fundas,0,0,0,90,0,0,0,0,0,79,0,0,0,0,0,5,28,2,2,3,0,0,0,4,4,1,0,2,2,1,0,0,0,4.9
792645,Pau Torres,fundas,0,0,0,90,0,0,0,0,0,89,0,0,0,0,0,4,35,1,1,4,0,0,0,3,3,1,2,5,2,0,0,1,0,4
314605,Alberto Moreno,fundas,0,0,0,90,0,0,0,0,0,88,1,0,0,2,0,0,41,0,0,3,1,0,0,1,1,0,2,3,1,1,0,0,0,5.1
688300,Samuel Chukwueze,atacant,0,0,0,90,0,0,0,0,0,69,3,0,33,1,0,2,26,2,0,0,2,3,1,7,3,2,4,6,0,0,2,0,0,5.9
612863,Andre Anguissa,mijlocas,0,0,0,90,0,0,0,0,0,86,0,0,0,0,2,3,37,0,0,2,0,3,2,6,6,2,2,7,2,1,2,0,0,7
111237,Vicente Iborra,mijlocas,0,0,0,45,0,0,0,0,0,87,0,0,0,0,0,0,23,1,0,0,0,0,0,1,2,0,0,2,1,0,1,0,0,5.8
37436,Santi Cazorla,mijlocas,0,0,0,56,0,0,0,0,0,79,1,0,100,1,1,1,24,0,0,0,1,0,0,3,3,1,0,3,1,1,2,0,0,6.1
246438,Gerard Moreno,atacant,0,0,0,45,0,0,0,1,1,91,1,0,100,0,1,1,11,2,0,1,0,2,1,3,1,0,0,0,0,0,0,0,0,7.2
241825,Paco Alcácer,atacant,0,0,0,36,0,0,0,0,0,100,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
167623,Kiko,fundas,0,0,0,12,0,0,0,0,0,100,0,0,0,0,0,1,13,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,6.1
888167,Kike Pérez,mijlocas,0,0,0,12,0,0,0,0,0,100,0,0,0,0,1,1,3,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,5.8
359198,Oscar Plano,mijlocas,0,0,0,33,0,0,0,0,0,25,0,0,0,0,0,3,8,3,1,0,0,0,0,5,5,1,0,6,2,1,2,1,0,6.2
464486,Enes Ünal,atacant,0,0,0,28,0,0,0,0,0,0,2,0,100,0,0,0,3,1,2,0,1,0,0,3,2,1,0,0,0,0,0,1,0,6
730472,Waldo Rubio,atacant,0,0,0,33,0,0,0,1,0,33,0,0,0,2,1,1,9,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,6
213684,Jordi Masip,portar,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,11,24,0,1,0,0,0,0,0,1,0,0,6,0,0,1,0,0,6.8
477605,Javi Moyano,fundas,0,0,0,90,0,0,0,0,0,70,0,0,0,0,0,7,44,1,5,3,0,1,1,3,6,2,1,8,0,0,0,0,0,7.2
640611,Joaquin Fernández,mijlocas,0,0,0,90,0,0,0,0,1,82,1,0,100,0,0,5,62,3,4,2,0,1,1,3,5,1,0,6,0,0,1,0,0,8
683761,Javi Sánchez,fundas,0,0,0,90,0,0,1,0,0,83,0,0,0,0,1,9,75,3,2,4,0,0,0,4,2,1,1,4,0,0,0,0,0,7.5
195698,Raul Carnero,fundas,0,0,0,90,0,0,0,0,0,67,1,1,0,4,0,10,39,1,3,4,0,0,0,1,6,0,1,7,2,1,1,0,0,7.3
407786,Pablo Hervias,mijlocas,0,0,0,57,0,0,0,0,0,100,0,0,0,4,0,0,13,1,2,0,0,1,0,4,5,1,0,2,3,3,0,0,0,6.8
639144,Rubén Alcaraz,mijlocas,0,0,0,78,0,0,0,0,0,68,1,0,0,0,0,8,37,4,3,0,0,1,1,5,11,1,0,8,4,0,3,0,0,6.9
518015,Federico San Emeterio,mijlocas,0,0,0,90,0,0,0,0,0,79,0,0,0,1,0,4,47,5,4,0,0,0,0,7,6,2,1,3,1,0,1,0,0,6.4
639384,Toni Villa,mijlocas,0,0,0,57,0,0,0,0,0,63,0,0,0,0,0,2,16,1,0,0,0,4,2,7,4,0,0,1,1,1,1,0,0,6.4
638120,Sergi Guardiola,atacant,0,0,0,78,0,0,0,0,0,68,0,0,0,0,0,0,19,1,1,0,1,1,1,5,7,2,0,3,1,0,4,0,0,6.7
902901,Miguel de la Fuente,atacant,0,0,0,62,0,0,0,0,0,60,0,0,0,1,0,0,10,4,1,0,0,3,2,6,6,1,0,1,1,0,2,1,0,6.7
166509,Lucas Nahuel Castro,mijlocas,0,0,0,28,0,0,0,0,0,58,1,1,0,5,1,4,24,1,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,5.6
435983,Alberto Cerri,atacant,0,0,0,45,0,0,0,0,0,71,2,0,50,0,0,1,17,6,4,1,0,0,0,8,6,3,1,1,0,0,2,0,0,5.8
105828,Rafael,portar,0,1,0,90,0,1,0,0,0,0,0,0,0,0,0,18,33,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,5.8
